genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Klebsiella aerogenes 127300,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 127300,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 127466,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 129470,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 129722,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 131259,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ampicillin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cefazolin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cefoxitin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,cephalothin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,tetracycline,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,ticarcillin/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes 1D-228,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,carbenicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,chloramphenicol,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,doxycycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,erythromycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,kanamycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,nalidixic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,neomycin,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,penicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,polymyxin B,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,rifampin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,spectinomycin,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,streptomycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,tetracycline,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,trimethoprim/sulfamethoxazole,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,carbenicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,chloramphenicol,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,doxycycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,erythromycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,kanamycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,nalidixic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,penicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,rifampin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,streptomycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_44,548,trimethoprim/sulfamethoxazole,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,carbenicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,chloramphenicol,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,doxycycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,erythromycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,kanamycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,nalidixic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,neomycin,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,penicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,polymyxin B,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,rifampin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,spectinomycin,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,streptomycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,tetracycline,,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,trimethoprim/sulfamethoxazole,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,carbenicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,chloramphenicol,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,doxycycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,erythromycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,kanamycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,nalidixic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,penicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,rifampin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,streptomycin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 20200317_MGL_45,548,trimethoprim/sulfamethoxazole,Resistant,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 80513,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 85061,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 85234,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 91767,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 92862,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 94353,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95009,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95404,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 95999,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 96129,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,cefepime_taniborbactam,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,ceftazidime/avibactam,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,ceftolozane/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,ertapenem,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,imipenem/relebactam,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes 98545,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0141,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0146,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefotetan,,Klebsiella aerogenes
